	title	category
9488	Para cientista, pesquisar no país é pior do que ter comércio no fim do mundo	science
9489	Beijo é usado para testar e reforçar sistema imunológico do parceiro	science
9490	Maior produtividade da pecuária brasileira reduziria emissão de gases-estufa	science
9491	Ossos achados na Espanha revelam novo dinossauro	science
9492	Arqueólogo acha 'Pompeia britânica' em vilarejo destruído em incêndio	science
9493	Em domingo de fenômenos, eclipse e superlua viram astros da noite	science
9494	Jazida de fósseis jurássicos é descoberta na Patagônia argentina	science
9495	China divulga primeiras imagens de robô que enviará a Marte em 2020	science
9496	Veneno de aranha pode reduzir danos de AVC	science
9497	Lua 'some' neste sábado e astrônomos aproveitam para pesquisar o céu	science
9498	Programa 'Ciência sem Fronteiras' será congelado	science
9499	Europeus e russos tentam novamente achar vida em Marte	science
9500	Edição de genoma cria porcos resistentes a vírus	science
9501	Cometa visitado por sonda é tão pouco denso que flutuaria no mar	science
9502	Darwin e Deus: Stephen e o Senhor	science
9503	Na ciência, resultados positivos são 'tentação' e reprodutibilidade é desafio	science
9504	Mergulhadores acham estátuas e moedas da época romana em Israel	science
9505	História da ocupação humana das Américas fica cada vez mais confusa	science
9506	Festival que reúne ciência e cerveja começa em 15 de maio	science
9507	Redundância entre parceiros salva estação espacial	science
9508	Para superar marcas da violência, tatuadora oferece desenhos de graça	science
9509	Fóssil de mandíbula leva à descoberta de bicho cujos parentes estão na Ásia e África	science
9510	Milhares se reúnem em protesto 'científico' contra Trump nos EUA	science
9511	Conexão cérebro-máquina faz paraplégico mexer perna, diz estudo	science
9512	Nova espécie do gênero humano é descoberta na África do Sul, dizem pesquisadores	science
9513	Cientistas varrem céu para tentar entender energia escura	science
9514	'Tripla hélice' de DNA com RNA não era inesperada na biologia	science
9515	Gelo antártico de pesquisadores brasileiros pega fogo no RS	science
9516	Espécie de árvore se inclina em direção à linha do Equador	science
9517	Alpinistas mexicanos acham múmias congeladas em montanha; veja	science
9518	Hominídeos primitivos já tinham preferências estéticas renascentistas	science
9519	Investigadores usam DNA para criar retratos falados de suspeitos de crimes	science
9520	Adolescentes do Rio de Janeiro irão a torneio de Harvard e MIT	science
9521	Nova câmera de vídeo pode funcionar para sempre sem bateria	science
9522	Cães conseguem entender a entonação e as palavras humanas	science
9523	Cãozinho que nasceu com defeito nas patas recebe próteses impressas em 3D	science
9524	SpaceX falha ao tentar pousar foguete em plataforma no oceano; veja vídeo	science
9525	Variante genética torna moradores de montanhas gregas mais saudáveis	science
9526	Ocupação da América é mais antiga do que se pensava, dizem arqueólogos	science
9527	Soro antizika previne doença em macacos	science
9528	Estudo pede cautela com classe de drogas para refluxo gástrico	science
9529	Pesquisa sobre máquinas moleculares ganha Nobel de Química	science
9530	Borboleta, formiga e orégano criam aliança estratégica na natureza	science
9531	Cientistas identificam novo continente no Hemisfério Sul: a Zelândia	science
9532	Nasa divulga vídeo que permite visão 360 graus de Marte	science
9533	Cientistas apresentam maior dinossauro já descoberto no Brasil	science
9534	No Chile, é lançada pedra fundamental de nova base antártica brasileira	science
9535	Violinista que perdeu fala e movimentos volta a tocar com uso de tecnologia de ondas cerebrais criada por brasileiro	science
9536	Ignoramos riscos elevados e nos preocupamos com bobagens, diz livro	science
9537	Brasil pensa que já fez muito pelo clima, diz líder de rede de ONGs	science
9538	Solução radical para salvar boto incomoda pescadores no Amazonas	science
9539	Maurício Tuffani: O que o discurso de Rebelo não conserta	science
9540	Cientistas criam bactéria apenas com os genes essenciais à vida	science
9541	Azar genético explica preferência do Aedes aegypti por algumas pessoas	science
9542	Imagem de Júpiter é divulgada antes de sonda Juno chegar ao planeta	science
9543	Cientistas dizem ter achado abismo gigantesco sob o gelo da Antártida	science
9544	Ressonância magnética detecta diferenças em cérebro autista	science
9545	Rússia lança com sucesso nave Progress rumo à ISS	science
9546	Raio-X resistente a intempéries quer ajudar países emergentes	science
9547	Roedor resistente a baixo nível de oxigênio pode auxiliar em derrames	science
9548	Responsável por aquecer águas e bagunçar clima, El Niño está forte como nunca	science
9549	Domínio sobre o genoma avançou, mas houve frustrações no caminho	science
9550	Kassab é cobrado por cientistas e defende fusão do Ministério da Ciência	science
9551	Saída de diretor do Butantan gera paralisação e manifestações de apoio	science
9552	Leis do Brasil travam desenvolvimento de alternativas aos testes em animais	science
9553	Espermatozoide leva informação sobre peso do pai para o filho	science
9554	Darwin e Deus: A falácia dos elos	science
9555	Projeto troca copiloto de aeronave por robô	science
9556	Existência ou não de planetas causa atrito entre cientistas	science
9557	Usar voz de criança para falar com bebês ajuda desenvolvimento cerebral	science
9558	'Science' elabora lista com principais descobertas científicas de 2015	science
9559	Cientistas detectam em cometa matérias-primas para a vida	science
9560	Além de carnes de caça, homem pré-histórico comia tartarugas	science
9561	Mensageiro Sideral: Nasa está a caminho da lua-oceano	science
9562	Grupo de 3 astronautas da Estação Espacial Internacional retorna à Terra	science
9563	Mensageiro Sideral: Vênus e Marte visitam a Lua crescente	science
9564	Lei permite mineração de asteroides e dá início a nova era da exploração espacial	science
9565	Espaçonave russa deve se desintegrar na atmosfera nesta sexta	science
9566	Corte na área científica deve afetar até bônus de produtividade docente	science
9567	Após críticas, presidente de entidade científica anuncia que entregará cargo	science
9568	Arqueólogos encontram vestígios de 'chacina neolítica' na Alemanha	science
9569	Maurício Tuffani: Na ciência, o ruim para a Malásia é bom para o Brasil	science
9570	Possibilidade de bebê geneticamente modificado preocupa cientistas	science
9571	'Pacotinho' de genes gera diversidade de cor em borboletas	science
9572	Répteis têm atividade cerebral típica de sonhos humanos, revela estudo	science
9573	A tabela periódica que mostra para que serve cada elemento	science
9574	João e Branca Moreira Salles lançam 1º instituto privado de apoio à ciência	science
9575	Lua de Júpiter vira aposta de cientistas na busca por vida extraterrestre	science
9576	Darwin e Deus: Dois anos de Francisco	science
9577	Interesse corporativo pelos avanços científicos está desaparecendo	science
9578	Cérebro reage diferentemente segundo idiomas ouvidos na infância	science
9579	'Martelo de carne' levou ancestral humano a obter cérebro grande	science
9580	Diferente do previsto, antepassado de baleia era predador de dentes afiados	science
9581	São as águas de Marte fechando o verão. É promessa de vida?	science
9582	Acordo sobre base de lançamento de Alcântara vai ao Congresso em maio	science
9583	Fóssil de dinossauro em interior de rocha é revelado por raios X potentes	science
9584	Hacker implanta chips e ímãs no próprio corpo para torná-lo 'melhor'	science
9585	Mosquito transgênico para combater malária é desenvolvido nos EUA	science
9586	De MG, amadores vigiam sozinhos asteroides que podem atingir a Terra	science
9587	Cientistas acham mais antigo indício da chegada dos macacos na América do Norte	science
9588	Droga barata pode evitar um terço das mortes de mulheres após o parto	science
9589	Todos os cães do mundo descendem da mesma população de lobos, diz estudo	science
9590	Muito além de digitais, ciência forense analisa de fezes a ritmo de digitação	science
9591	O inusitado currículo do Nobel de Química, que faz graça com a própria dislexia	science
9592	Além de sangue, inseto da doença de Chagas pode também comer frutinha	science
9593	Sexo 'épico' e outras curiosidades que você não sabia sobre as minhocas	science
9594	Micróbios resistem a passeio de balão pela estratosfera	science
9595	Diferentes plantas carnívoras usam o mesmo arsenal contra insetos	science
9596	Com ajuda de amigos e investidor-anjo, estudante sonha ir ao espaço	science
9597	Após longa jornada, sonda Juno entra na órbita de Júpiter com sucesso	science
9598	Mel que chega da China é investigado na alfândega norte-americana	science
9599	Cientistas estudam meios de acelerar os instintos das pessoas	science
9600	Criatura em forma de saco e sem ânus poderia ser antepassado do homem	science
9601	Rafael Garcia: Mudança interna: o blog vira coluna	science
9602	Cientistas americanos desenvolvem injeção única que pode reunir todas as vacinas infantis	science
9603	Cientistas brasileiros usam açafrão para eliminar mosquito da dengue	science
9604	Mente, música e a relação entre elas são tema de debate gratuito em SP	science
9605	Microscópio revela ação celular em tempo real	science
9606	Ativistas correm para salvar dados científicos do governo dos EUA	science
9607	Foguete de fabricante de espaçonaves SpaceX é lançado; pouso falha, porém	science
9608	O que é o ruído branco e como ele pode influenciar o sono	science
9609	Brasileiro confia na ciência, mas não tem familiaridade com o tema	science
9610	Nasa lança sonda para cutucar asteroide e voltar com um pedaço dele	science
9611	Asteroide de 400 metros passará raspando pela Terra no Halloween	science
9612	"Besouro ""vampiro"" mimetiza formigas"	science
9613	Robô japonês Kirobo volta à Terra após 18 meses no espaço	science
9614	Mágoa pode ter levado à demissão de ex-diretor do Instituto Butantan	science
9615	Corvos são capazes de imaginar as intenções de outros	science
9616	Desmatamento não dizimou povos da ilha de Páscoa, diz estudo	science
9617	Mosquito da dengue geneticamente modificado será solto em Piracicaba	science
9618	Animais se camuflam e até aprendem 'idioma' para se dar bem na natureza	science
9619	Como a evolução transformou os gatos em animais solitários	science
9620	DNA do diamante: PF cria método para definir origem das pedras preciosas	science
9621	Atualizado pela 1ª vez em 30 anos, atlas traz 12 'novos' tipos de nuvens	science
9622	Veneno da rara cobra coral azul pode ser analgésico, diz pesquisa	science
9623	Proteína-chave pode acelerar produção de vacina contra zika	science
9624	Astrônomos descobrem planeta quase tão quente quanto o Sol	science
9625	Cera de libélula pode virar protetor solar	science
9626	Australophitecus Lucy passava pelo menos um terço do tempo em árvores	science
9627	Obra exagera cenário distópico, mas explora bem questões futuras	science
9628	O animal que consegue sobreviver sem oxigênio	science
9629	Superlua com eclipse lunar enfeita o céu de domingo; envie sua foto	science
9630	Flamingo recebe prótese de perna e recupera movimentos	science
9631	Estudo inesperado e fanfarrão explora bases neurais do espírito natalino	science
